eid,subject,ts_all_zero,mean_global_nonzero_frac,mean_atlas_nonzero_frac,bbox_x0,bbox_x1,bbox_y0,bbox_y1,bbox_z0,bbox_z1,com_x,com_y,com_z
1825119,1825119_20227_2_0,1,0.042801638325380635,0.0,0,38,0,43,0,40,13.941450535797484,16.458689237459232,17.288528239374646
1826806,1826806_20227_2_0,1,0.013380912866748132,0.0,0,31,0,40,0,20,10.81164100016559,20.751200529889054,6.918695148203345
1827951,1827951_20227_2_0,0,0.01713217722896118,0.3975450901803607,14,47,46,72,9,50,29.600232798758405,59.63372995344025,31.019917227108124
1829767,1829767_20227_2_0,0,0.07170830983715347,0.6379008016032064,17,77,48,100,16,66,45.23562401507895,75.7261687729815,41.30295399066836
1834990,1834990_20227_2_0,1,0.028840199018644427,0.0,0,31,0,31,0,47,13.490742163491088,13.366049477566072,21.30328057775046
1835567,1835567_20227_2_0,1,0.0027043225954406515,0.0,39,54,6,21,17,35,46.14789020893077,12.819336337566572,25.51536255632937
1839553,1839553_20227_2_0,1,0.0022567411417093843,0.0,23,38,32,47,39,54,30.066764850270005,39.52086401570938,47.53510063819342
1840651,1840651_20227_2_0,1,0.03223805129239145,0.0,0,44,0,34,0,32,17.58524347915736,13.342829650503454,12.905804323172617
1843239,1843239_20227_2_0,0,0.018890374672207517,0.12262024048096193,24,58,27,52,23,59,41.893202744707054,39.8215940414052,39.71280276816609
1844129,1844129_20227_2_0,1,0.031165628403253164,0.0,0,42,0,36,0,30,15.202978920052612,13.60996765134549,13.304503928050904
1845485,1845485_20227_2_0,0,0.09507006754713176,0.27041583166332667,13,78,61,108,17,79,44.20674023749315,83.78368079428525,47.031184086327244
1847727,1847727_20227_2_0,1,0.002525954738879429,0.0,23,39,32,48,39,55,30.225438596491227,39.73026315789474,47.674561403508775
1848625,1848625_20227_2_0,1,0.02368858080119296,0.0,0,38,0,41,0,27,12.530960621083153,16.037695257693386,10.417500701524647
1849180,1849180_20227_2_0,0,0.1042222219760278,0.2593937875751503,0,59,56,108,0,90,24.07201777324234,82.54145672555647,46.90706252524608
1849576,1849576_20227_2_0,1,0.03899719596866487,0.0,0,38,0,44,0,36,13.630994318181818,15.6046875,16.1665625
1849924,1849924_20227_2_0,0,0.0636795405421275,0.4145791583166333,43,90,38,92,13,66,66.21101619721985,63.87200542806938,38.98310687381478
1850633,1850633_20227_2_0,1,0.0011976127511967819,0.0,39,52,0,6,27,43,45.21831637372803,2.333950046253469,34.98982423681776
1853096,1853096_20227_2_0,1,0.0051970410877558776,0.0,25,64,0,17,0,15,44.755489234704754,6.248774248561074,4.70049030057557
1853103,1853103_20227_2_0,1,0.031579973610420226,0.0,0,42,0,37,0,31,14.868970356077881,13.745658656376074,13.865602525872655
1854149,1854149_20227_2_0,0,0.06283312412962579,0.49574148296593185,8,51,30,74,6,74,27.98376090981222,51.42406770695583,42.4536013400335
1854188,1854188_20227_2_0,1,0.049175242541509304,0.0,0,34,0,47,0,52,11.943249149525762,16.604321085002365,21.86692049473945
1854803,1854803_20227_2_0,1,0.04340875376262008,0.0,0,46,0,50,0,35,17.084885917002705,17.99844316267674,12.779056709713643
1855457,1855457_20227_2_0,1,0.03738856163495744,0.0,0,39,0,40,0,40,15.892112125162972,18.97546521275335,17.386422899134764
1855965,1855965_20227_2_0,1,0.009764809240562845,0.0,34,57,0,26,16,42,45.67937372362151,12.0142954390742,28.251985477649196
1856162,1856162_20227_2_0,1,0.04149213021075104,0.0,0,42,0,45,0,47,13.954181352130727,16.918482324041438,19.956050411192994
1856825,1856825_20227_2_0,1,0.045859373009287316,0.0,0,47,0,41,0,42,15.014857225684882,14.65888776151133,18.339445330241098
1856950,1856950_20227_2_0,1,0.06590969268658552,0.0,0,37,0,47,0,51,14.65855913400121,19.57305183890271,24.11682242990654
1857303,1857303_20227_2_0,0,0.02807244172301134,0.20115230460921843,16,46,20,73,28,60,31.152215951695016,45.27234697501875,44.13816646276491
1860047,1860047_20227_2_0,1,0.039761629639641534,0.0,0,36,0,45,0,47,13.09478963499582,17.290415157425468,19.8006408470326
1861808,1861808_20227_2_0,1,0.03317752919527292,0.0,0,37,0,44,0,30,13.620028717400741,16.174875613584,13.564897986442716
1862177,1862177_20227_2_0,1,0.03807322831418002,0.0,0,32,0,45,0,52,11.222167258336729,17.192748646918467,21.690158877960776
1864473,1864473_20227_2_0,0,0.049684864988827085,0.3653557114228457,8,51,25,69,20,69,28.63705487546547,47.365487100586435,45.81780275157759
1865592,1865592_20227_2_0,0,0.062346767054902955,0.4908567134268537,8,51,30,74,6,73,27.836413391143648,51.66436846968512,41.92025019546521
1868797,1868797_20227_2_0,1,0.02671418711342091,0.0,0,44,0,37,0,27,14.95210052668685,14.811305105130012,10.556463318541866
1870299,1870299_20227_2_0,1,0.0011843182525711007,0.0,38,52,0,6,26,44,45.57530402245089,2.059869036482694,34.55285313376988
1872481,1872481_20227_2_0,1,0.03292050222184308,0.0,0,44,0,35,0,31,16.208244994110718,13.854787144539795,12.96133266027259
1875142,1875142_20227_2_0,0,0.020718368233238683,0.1998997995991984,26,59,26,61,30,62,43.274691192984335,43.04325971873162,45.535907170739534
1876068,1876068_20227_2_0,1,0.0022944088878154812,0.0,23,38,33,47,39,55,29.91887976822791,39.9507484307098,47.51231289232255
1877384,1877384_20227_2_0,1,0.040352126953598876,0.0,0,34,0,47,0,45,11.612717239107157,16.923509870137,19.348763144167147
1877856,1877856_20227_2_0,0,0.06023515752319059,0.5067635270541082,9,50,30,74,5,72,28.27919808718043,51.82963031083318,41.32451719698363
1877867,1877867_20227_2_0,0,0.026756286359068897,0.1968937875751503,16,45,22,72,28,62,30.814044967082108,45.811891847128486,44.13647468013747
1878378,1878378_20227_2_0,1,0.0011477583813504773,0.0,38,52,0,6,26,43,45.05501930501931,2.22007722007722,34.431467181467184
1878849,1878849_20227_2_0,1,0.006743634427876791,0.0,32,61,0,17,0,20,47.20009857072449,5.374897322161985,8.023821258419582
1879281,1879281_20227_2_0,0,0.06117685117584301,0.4913577154308617,9,51,28,75,9,73,28.446360014487503,51.2751539297356,42.68208982252807
1882230,1882230_20227_2_0,0,0.08290670917951894,0.22845691382765532,0,58,56,108,0,90,23.493305182136464,82.52461448004918,45.75670149931849
1882454,1882454_20227_2_0,1,0.002474992494147651,0.0,23,40,32,47,39,55,30.527305282005372,39.55058191584602,47.26499552372426
1882741,1882741_20227_2_0,0,0.04620502997355503,0.3196392785571142,0,52,47,108,26,87,23.202512827890473,84.28902316213494,53.177552390543326
1882784,1882784_20227_2_0,1,0.0025281704886503755,0.0,22,40,32,47,39,55,30.09991235758107,39.54864154250657,47.99956178790534
1886039,1886039_20227_2_0,1,0.03476622178104182,0.0,0,37,0,42,0,41,13.93989993945381,19.39852139829833,15.680571046174437
1886111,1886111_20227_2_0,1,0.04084291552786361,0.0,0,44,0,42,0,30,17.409591493517063,17.533147073183965,12.404953073292464
1886426,1886426_20227_2_0,0,0.06726351579663406,0.6457915831663327,17,72,48,100,17,69,43.27664130184142,76.09711104522844,42.7979708139803
1886513,1886513_20227_2_0,1,0.02891885813551304,0.0,0,42,0,35,0,30,15.37352028502471,13.65287514845037,12.491552695092517
1887274,1887274_20227_2_0,0,0.0915071419154492,0.05047595190380762,0,44,0,62,0,48,18.90081964235989,25.903047326174075,21.24784193130501
1888092,1888092_20227_2_0,1,0.02837046006720369,0.0,0,45,0,36,0,28,16.173344267416432,13.61203530146829,11.498047485160887
1890423,1890423_20227_2_0,0,0.0054440971872164534,0.0070140280561122245,21,41,30,52,28,60,30.231583231583233,41.24684574684575,45.11701261701262
1892253,1892253_20227_2_0,1,0.03345339004175581,0.0,0,43,0,37,0,35,18.897138693866737,15.566962511590939,15.570638495164923
1892851,1892851_20227_2_0,1,0.007680896580987316,0.0,20,47,22,43,3,26,32.9265830087985,32.550699552863115,14.818981681811625
1893485,1893485_20227_2_0,1,0.028111217344002907,0.0,0,43,0,36,0,28,15.332623945771262,13.766217387877354,12.230393315992748
1893995,1893995_20227_2_0,1,0.003750156487327573,0.0,36,58,0,14,0,16,47.0549483013294,5.093943870014771,6.436632200886263
1895367,1895367_20227_2_0,0,0.09819095109951043,0.2680360721442886,0,59,57,108,1,90,24.13520252736094,82.77877693783144,48.38385422543157
1896288,1896288_20227_2_0,1,0.03836681515883048,0.0,0,37,0,45,0,48,13.16863503797176,17.229822990961853,20.16652709999711
1897315,1897315_20227_2_0,1,0.025971910940153706,0.0,0,36,0,39,0,31,13.961907605681867,17.598387578381608,11.528217378321887
1898387,1898387_20227_2_0,1,0.0023686365051422014,0.0,23,38,31,48,39,55,30.007015902712816,39.63517305893358,47.496725912067355
1899213,1899213_20227_2_0,1,2.5481122365888976e-05,0.0,24,25,66,103,45,72,24.565217391304348,83.52173913043478,57.130434782608695
1900550,1900550_20227_2_0,1,0.025245145015283132,0.0,0,42,0,37,0,28,14.234036950893053,14.426997849651118,10.925571597840873
1901940,1901940_20227_2_0,0,0.01742354832384069,0.1436623246492986,25,62,24,55,29,58,44.56800406943473,39.04196604565397,42.75513448210084
1906608,1906608_20227_2_0,1,0.036782554072603474,0.0,0,37,0,44,0,34,13.448209391283395,16.01575253757417,15.306647390138851
1908178,1908178_20227_2_0,1,0.03233000490788574,0.0,0,43,0,34,0,33,18.157391542731823,14.312144472620108,14.877116030429717
1909421,1909421_20227_2_0,0,0.06250851678818208,0.5271793587174348,8,50,30,75,7,72,28.349509056750914,51.86966077062139,41.94144128176952
1915380,1915380_20227_2_0,1,0.009749298992166217,0.0,18,48,16,45,4,26,31.817840909090908,30.443295454545453,15.32875
1915868,1915868_20227_2_0,0,0.09654464901969691,0.5107715430861723,17,76,54,108,15,79,44.65186358211695,78.75211144771872,47.53509134306435
1916411,1916411_20227_2_0,0,0.0049998393581416065,0.24223446893787576,45,65,49,68,26,48,54.89341901174385,58.738089962331046,36.393972966984265
1918037,1918037_20227_2_0,0,0.005746547030950701,0.01941382765531062,22,40,30,54,27,60,30.428957007904376,41.74879506458454,44.417389627915945
1920271,1920271_20227_2_0,1,0.027566142900349977,0.0,0,38,0,35,0,29,14.577445542962785,13.870348042761837,12.523068885137851
1921338,1921338_20227_2_0,0,0.07184679419783765,0.6087174348697395,14,75,49,100,17,68,45.266549474950274,76.50158054617508,42.26593267644292
1921563,1921563_20227_2_0,1,0.0289122108862002,0.0,0,43,0,35,0,28,15.923899298769973,13.570985170709276,12.215197149097598
1922470,1922470_20227_2_0,1,0.010097171706204874,0.0,47,73,18,50,4,27,58.84167215273206,33.75718674566601,15.614439324116743
1923627,1923627_20227_2_0,1,0.0023209978850668436,0.0,23,39,32,48,39,55,30.039140811455848,39.637231503579955,47.68735083532219
1923843,1923843_20227_2_0,1,0.00913110480607204,0.0,46,74,19,49,5,25,59.394685755884495,33.959597185149235,15.183207959233195
1924457,1924457_20227_2_0,1,0.03125758201874746,0.0,0,42,0,36,0,31,15.150705323598213,13.423973913659886,13.68756645636918
1924832,1924832_20227_2_0,0,0.007652091833965007,0.35420841683366733,24,45,47,75,23,49,34.29926161864775,61.064861734472274,36.10004343419719
1926102,1926102_20227_2_0,0,0.06142833877484548,0.5122745490981964,8,50,29,76,7,73,28.134723249228994,52.147023283495955,41.97274875105957
1926861,1926861_20227_2_0,0,0.1118997949323587,0.2571392785571142,44,90,43,107,4,71,68.07179913666785,74.76878143439863,35.60188705397806
1927249,1927249_20227_2_0,1,0.002150385152703935,0.0,37,56,0,6,36,60,46.59608449252963,2.2498712004121586,48.35548686244204
1927698,1927698_20227_2_0,1,0.04484012811465175,0.0,55,90,0,43,0,52,77.8493847902357,14.979913030587538,20.687256016207936
1928809,1928809_20227_2_0,1,0.0020628630367515335,0.0,39,53,6,19,18,36,46.10580021482277,12.305585392051558,26.015574650912995
1928929,1928929_20227_2_0,1,0.0030610583085630976,0.0,36,54,0,9,28,51,45.11871154542164,3.2218602967788637,38.9728555917481
1932719,1932719_20227_2_0,1,0.029210229230392553,0.0,0,43,0,35,0,29,15.87923841310779,13.603807934461049,12.524425396343776
1934234,1934234_20227_2_0,1,0.029823991916944837,0.0,0,46,0,35,0,28,16.451151560178307,13.742793462109955,12.057429420505201
1935447,1935447_20227_2_0,1,0.04746468371833832,0.0,47,90,0,45,0,42,75.08969960086829,15.513642835469039,17.281889690264453
1937324,1937324_20227_2_0,1,0.036048033023534584,0.0,0,40,0,35,0,35,14.801032638760834,14.280656463212244,15.550248939701273
1939344,1939344_20227_2_0,0,0.05726937645477821,0.43624749498997994,9,50,29,73,12,73,27.84007505851856,50.34308320275473,44.2643684831602
1940337,1940337_20227_2_0,1,0.002439540497812501,0.0,22,38,32,47,39,55,29.567211625794734,39.39600363306085,47.52815622161671
1942877,1942877_20227_2_0,1,0.030308133241896726,0.0,0,42,0,35,0,30,15.314435062324085,13.395840187155024,13.06967138209599
1943453,1943453_20227_2_0,1,0.032195952046743456,0.0,0,36,0,44,0,29,13.16035236227246,16.41860225043873,13.093561818244382
1946428,1946428_20227_2_0,0,0.0627577886374136,0.5175350701402806,8,51,29,76,8,73,27.92783377760517,51.80154288841421,42.45794128550497
1946782,1946782_20227_2_0,1,0.002897092825513029,0.0,22,40,33,47,38,56,30.28565965583174,40.276481835564056,47.58279158699809
1946841,1946841_20227_2_0,0,0.09293297689305352,0.45791583166332667,17,74,54,107,15,79,44.33002718039197,78.67995088455486,47.85603929235611
1947485,1947485_20227_2_0,1,0.02521190876871893,0.0,0,36,0,37,0,29,14.46978951531397,17.425187854286595,12.59093905172035
1949347,1949347_20227_2_0,1,0.04300437942942228,0.0,0,38,0,45,0,46,13.092227632222995,15.65463585542417,19.669036762243348
1950735,1950735_20227_2_0,1,0.0019365652998075621,0.0,22,40,34,47,39,55,30.59324942791762,40.26315789473684,47.79061784897025
1950778,1950778_20227_2_0,1,0.028433608935675675,0.0,0,43,0,35,0,28,15.704734073641145,13.342178063510618,12.310578609000585
1951362,1951362_20227_2_0,1,0.0006735879303678477,0.0,86,90,42,56,53,71,88.76973684210526,48.66940789473684,62.67598684210526
1951601,1951601_20227_2_0,1,0.001075746513794704,0.0,38,51,0,6,26,43,44.90834191555098,2.040164778578785,34.365602471678685
1953551,1953551_20227_2_0,1,0.028558798797734174,0.0,0,45,0,36,0,29,15.826829079059664,13.477616572270929,11.873031266971836
1955319,1955319_20227_2_0,1,0.002091667783773843,0.0,23,40,34,47,39,55,30.64406779661017,40.32997881355932,47.59375
1956400,1956400_20227_2_0,1,0.026029520434198324,0.0,0,36,0,31,0,33,15.369738242179187,13.44239199829751,14.582762289848905
1956630,1956630_20227_2_0,1,0.00445254916471773,0.0,36,58,0,15,0,18,47.22741975615825,5.411545160487684,7.190345857178403
1956692,1956692_20227_2_0,1,0.02995139752877428,0.0,0,38,0,50,34,66,12.697910116515628,17.48111707046421,48.97344183465878
1957406,1957406_20227_2_0,1,0.009878920353766609,0.0,35,57,0,26,17,43,45.686553773690704,11.689693843220814,29.296736570595492
1959392,1959392_20227_2_0,1,0.03421339221319058,0.0,0,38,0,44,0,30,13.916132374846189,16.423191503140988,13.420471472054919
1961496,1961496_20227_2_0,1,0.002304379761784742,0.0,22,38,32,47,39,55,29.60048076923077,39.25817307692308,47.651923076923076
1969531,1969531_20227_2_0,1,0.041997321158526925,0.0,0,40,0,44,0,39,14.213042101930991,15.408146037775667,16.264192254932997
1974201,1974201_20227_2_0,0,0.09335175359976247,0.31162324649298595,13,82,60,106,17,82,45.2359426550521,82.27782393012271,47.960599083810024
1974869,1974869_20227_2_0,0,0.005128352844856524,0.004133266533066132,22,40,29,53,28,61,30.258587167854827,40.68826960466623,45.29250378051415
1975224,1975224_20227_2_0,1,0.03815964255524695,0.0,0,42,0,36,0,38,14.583672047381256,13.819678318429915,16.45177679711996
1977231,1977231_20227_2_0,1,0.0009948716471551435,0.0,25,37,23,34,33,46,30.29621380846325,28.174832962138083,39.771714922049
1977461,1977461_20227_2_0,1,0.0020595394120951132,0.0,23,40,33,47,39,55,30.57235072619688,39.85960193652501,47.76600322754169
1978026,1978026_20227_2_0,1,0.005354359321493105,0.0,32,58,0,15,0,18,45.1967721911856,5.375336230084834,7.375336230084834
1978713,1978713_20227_2_0,1,0.0023309687590361045,0.0,23,38,32,49,40,55,30.129752851711025,40.013783269961976,47.922528517110266
1978947,1978947_20227_2_0,1,0.010655540648483485,0.0,34,56,0,26,17,43,45.204096485755876,12.165834892909128,29.119255562487005
1981135,1981135_20227_2_0,1,0.0026733020986473956,0.0,22,39,31,47,38,55,29.79527559055118,39.33899709904683,47.35681723995027
1982457,1982457_20227_2_0,1,0.042508051480730176,0.0,0,48,0,36,0,37,16.989001537699707,12.89634861476713,17.31038077614741
1984120,1984120_20227_2_0,0,0.022575166541292158,0.05110220440881764,19,47,13,54,23,63,32.41183687490798,33.00063797418658,44.318201894292585
1984986,1984986_20227_2_0,1,0.04179458005448529,0.0,0,36,0,48,0,50,12.73561298873426,17.81502982107356,20.74181577203446
1986219,1986219_20227_2_0,1,0.0027187249689518064,0.0,23,40,32,48,39,55,30.751018744906276,40.08027709861451,47.45273023634882
1988000,1988000_20227_2_0,0,0.006845558917340347,0.007890781563126252,31,55,55,79,7,31,44.192587797378216,66.49117980255704,19.129794465123805
1988495,1988495_20227_2_0,1,0.0025835642329240472,0.0,22,39,32,48,39,55,30.280874785591767,39.880360205831906,47.706689536878216
1989029,1989029_20227_2_0,1,0.023222165474408644,0.0,0,26,0,43,0,35,9.784933924908163,19.705882352941178,14.865846095129049
1991223,1991223_20227_2_0,1,0.03157554211087833,0.0,0,44,0,36,0,31,15.477386758359355,13.297743938809164,13.723307954106874
1991938,1991938_20227_2_0,1,0.0047062525134911465,0.0,28,50,0,15,0,18,38.853813559322035,5.323446327683616,7.422316384180791
1994314,1994314_20227_2_0,0,0.03737194351167534,0.006513026052104208,44,84,67,101,25,77,62.56544036996413,84.17677052144784,50.02665046097293
1995151,1995151_20227_2_0,1,3.6559871220623314e-05,0.0,43,45,61,63,55,59,43.96969696969697,61.93939393939394,57.21212121212121
1997786,1997786_20227_2_0,1,0.03006107714243615,0.0,0,38,0,35,0,31,16.93263064789563,13.674172624751234,12.518943023512936
1998582,1998582_20227_2_0,0,0.09318889599159788,0.4758266533066132,16,76,55,107,17,79,44.70213398323723,78.59218926469714,48.016524995541815
